Time,PACU_VAV_BOT:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_BOT:DesPer 1:Des Heat Cap [W],PACU_VAV_BOT:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_BOT:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_BOT:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_BOT:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_BOT:DesPer 2:Des Heat Cap [W],PACU_VAV_BOT:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_BOT:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_BOT:DesPer 2:Des Tot Cool Cap [W],PACU_VAV_MID:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_MID:DesPer 1:Des Heat Cap [W],PACU_VAV_MID:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_MID:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_MID:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_MID:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_MID:DesPer 2:Des Heat Cap [W],PACU_VAV_MID:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_MID:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_MID:DesPer 2:Des Tot Cool Cap [W],PACU_VAV_TOP:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_TOP:DesPer 1:Des Heat Cap [W],PACU_VAV_TOP:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_TOP:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_TOP:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_TOP:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_TOP:DesPer 2:Des Heat Cap [W],PACU_VAV_TOP:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_TOP:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_TOP:DesPer 2:Des Tot Cool Cap [W]
16:00:00,1.649759E+00,3.138296E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,6.215500E+00,8.036449E+04,6.897698E+04,1.600657E+00,3.178758E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,4.674626E+00,6.302525E+04,5.101126E+04,2.147749E+00,2.727980E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,5.364509E+00,7.078875E+04,5.898354E+04
16:15:00,1.645852E+00,3.141515E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,6.218193E+00,8.005257E+04,6.866045E+04,1.596468E+00,3.182210E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,4.689200E+00,6.284703E+04,5.083413E+04,2.137792E+00,2.736184E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,5.378284E+00,7.060155E+04,5.879666E+04
16:30:00,1.642032E+00,3.144662E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,6.218324E+00,7.971182E+04,6.831411E+04,1.592394E+00,3.185566E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,4.699022E+00,6.261534E+04,5.060150E+04,2.128150E+00,2.744129E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,5.383975E+00,7.032338E+04,5.851592E+04
16:45:00,1.638298E+00,3.147739E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,6.216295E+00,7.934675E+04,6.794279E+04,1.588432E+00,3.188831E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,4.704462E+00,6.233434E+04,5.031772E+04,2.118809E+00,2.751826E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,5.381907E+00,6.995789E+04,5.814507E+04
17:00:00,1.634647E+00,3.150748E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,6.211599E+00,7.895168E+04,6.754060E+04,1.584578E+00,3.192006E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,4.704849E+00,6.199647E+04,4.997479E+04,2.109755E+00,2.759286E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,5.371404E+00,6.949748E+04,5.767612E+04
17:15:00,1.631075E+00,3.153691E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,6.203118E+00,7.842846E+04,6.700733E+04,1.580828E+00,3.195096E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,4.698949E+00,6.150229E+04,4.947125E+04,2.100977E+00,2.766519E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,5.351220E+00,6.884257E+04,5.700750E+04
17:30:00,1.627580E+00,3.156570E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,6.190222E+00,7.785554E+04,6.642341E+04,1.577179E+00,3.198103E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,4.686033E+00,6.092914E+04,4.888633E+04,2.092463E+00,2.773534E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,5.320618E+00,6.807041E+04,5.621836E+04
17:45:00,1.624161E+00,3.159388E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,6.171635E+00,7.721858E+04,6.577395E+04,1.573626E+00,3.201030E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,4.664481E+00,6.025883E+04,4.820104E+04,2.084204E+00,2.780339E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,5.278040E+00,6.716348E+04,5.529053E+04
18:00:00,1.620814E+00,3.162146E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,6.144699E+00,7.648768E+04,6.502739E+04,1.570168E+00,3.203880E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,4.630897E+00,5.945311E+04,4.737495E+04,2.076188E+00,2.786944E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,5.220074E+00,6.608340E+04,5.418355E+04
18:15:00,1.629654E+00,3.154861E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,6.108683E+00,7.544070E+04,6.395944E+04,1.585308E+00,3.191405E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,4.584157E+00,5.828544E+04,4.617917E+04,2.090679E+00,2.775004E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,5.145596E+00,6.460360E+04,5.266838E+04
18:30:00,1.638602E+00,3.147488E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,6.062461E+00,7.427886E+04,6.277423E+04,1.600600E+00,3.178806E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,4.522612E+00,5.695118E+04,4.481140E+04,2.105672E+00,2.762651E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,5.053009E+00,6.292001E+04,5.094331E+04
18:45:00,1.647709E+00,3.139986E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,6.004924E+00,7.298971E+04,6.145807E+04,1.616121E+00,3.166018E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,4.444439E+00,5.542979E+04,4.324920E+04,2.121545E+00,2.749577E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,4.940716E+00,6.101466E+04,4.898865E+04
19:00:00,1.656985E+00,3.132345E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,5.934101E+00,7.155103E+04,5.998734E+04,1.631886E+00,3.153032E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,4.346805E+00,5.368940E+04,4.145848E+04,2.138340E+00,2.735747E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,4.806118E+00,5.885831E+04,4.677301E+04
19:15:00,1.666396E+00,3.124594E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,5.851934E+00,7.015583E+04,5.856112E+04,1.647845E+00,3.139887E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,4.233186E+00,5.194025E+04,3.965632E+04,2.155937E+00,2.721260E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,4.653020E+00,5.666489E+04,4.451674E+04
19:30:00,1.675922E+00,3.116749E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,5.766153E+00,6.871995E+04,5.709557E+04,1.663969E+00,3.126608E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,4.115528E+00,5.014564E+04,3.780835E+04,2.174226E+00,2.706205E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,4.493742E+00,5.440193E+04,4.218876E+04
19:45:00,1.673425E+00,3.118811E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,5.682432E+00,6.730725E+04,5.565113E+04,1.661722E+00,3.128466E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,4.002704E+00,4.840543E+04,3.601114E+04,2.170862E+00,2.708991E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,4.337822E+00,5.217674E+04,3.989304E+04
20:00:00,1.670975E+00,3.120834E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,5.604111E+00,6.595530E+04,5.426168E+04,1.659535E+00,3.130275E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,3.899623E+00,4.677485E+04,3.431664E+04,2.167796E+00,2.711531E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,4.190891E+00,5.005270E+04,3.768990E+04
20:15:00,1.668512E+00,3.122867E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,5.534296E+00,6.478463E+04,5.305236E+04,1.657320E+00,3.132104E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,3.810733E+00,4.538951E+04,3.286800E+04,2.164598E+00,2.714178E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,4.058124E+00,4.817361E+04,3.573070E+04
20:30:00,1.666022E+00,3.124921E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,5.476655E+00,6.375095E+04,5.198437E+04,1.655055E+00,3.133974E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,3.741214E+00,4.422217E+04,3.164757E+04,2.161170E+00,2.717009E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,3.945441E+00,4.652053E+04,3.400595E+04
20:45:00,1.663530E+00,3.126975E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,5.431069E+00,6.285292E+04,5.105931E+04,1.652778E+00,3.135852E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,3.690144E+00,4.326243E+04,3.064875E+04,2.157588E+00,2.719963E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,3.852638E+00,4.509116E+04,3.251766E+04
21:00:00,1.661053E+00,3.129017E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,5.393219E+00,6.204195E+04,5.022654E+04,1.650513E+00,3.137719E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,3.650128E+00,4.242708E+04,2.978343E+04,2.153921E+00,2.722986E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,3.772971E+00,4.380961E+04,3.118597E+04
21:15:00,1.658604E+00,3.131035E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,5.359004E+00,6.127189E+04,4.943661E+04,1.648281E+00,3.139558E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,3.614668E+00,4.164301E+04,2.897252E+04,2.150204E+00,2.726050E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,3.700264E+00,4.260639E+04,2.993612E+04
21:30:00,1.656191E+00,3.133023E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,5.327191E+00,6.052886E+04,4.867484E+04,1.646089E+00,3.141364E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,3.581970E+00,4.089002E+04,2.819436E+04,2.146450E+00,2.729143E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,3.632913E+00,4.146344E+04,2.874896E+04
21:45:00,1.653814E+00,3.134982E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,5.297117E+00,5.980540E+04,4.793327E+04,1.643939E+00,3.143136E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,3.551260E+00,4.015940E+04,2.743956E+04,2.142676E+00,2.732252E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,3.570155E+00,4.037218E+04,2.761543E+04
22:00:00,1.651473E+00,3.136911E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,5.268447E+00,5.909774E+04,4.720803E+04,1.641832E+00,3.144873E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,3.522129E+00,3.944656E+04,2.670334E+04,2.138898E+00,2.735365E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,3.511535E+00,3.932748E+04,2.653029E+04
22:15:00,1.460426E+00,3.294315E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,4.397041E+00,4.899236E+04,3.624716E+04,1.452488E+00,3.300865E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,2.922952E+00,3.240455E+04,1.885666E+04,1.780836E+00,3.030358E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,2.901702E+00,3.216552E+04,1.857450E+04
22:30:00,1.269779E+00,3.451391E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,3.881043E+00,4.396718E+04,3.058427E+04,1.263508E+00,3.456562E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,2.363187E+00,2.610217E+04,1.166092E+04,1.447296E+00,3.305149E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,2.322969E+00,2.563147E+04,1.110374E+04
22:45:00,1.079526E+00,3.330248E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,3.242798E+00,3.717193E+04,2.277957E+04,1.074883E+00,3.315924E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,1.919057E+00,2.103868E+04,5.894285E+03,1.222561E+00,3.493580E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,1.867752E+00,2.041815E+04,5.178086E+03
23:00:00,8.896602E-01,2.744527E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,2.636628E+00,3.022234E+04,1.508095E+04,8.866057E-01,2.735104E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,1.406197E+00,1.472994E+04,0.000000E+00,1.001918E+00,3.090831E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,1.348948E+00,1.401822E+04,0.000000E+00
23:15:00,8.629448E-01,2.662112E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,2.093030E+00,2.352865E+04,7.941488E+03,8.629448E-01,2.662112E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,9.429766E-01,9.230164E+03,0.000000E+00,8.629448E-01,2.662112E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,9.025744E-01,8.834694E+03,0.000000E+00
23:30:00,8.629448E-01,2.662112E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,1.696709E+00,1.831428E+04,2.491828E+03,8.629448E-01,2.662112E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,8.629448E-01,8.222198E+03,0.000000E+00,8.629448E-01,2.662112E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,8.629448E-01,8.222198E+03,0.000000E+00
23:45:00,8.629448E-01,2.662112E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,1.939839E+00,2.164957E+04,5.848355E+03,8.629448E-01,2.662112E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,8.629448E-01,7.997609E+03,0.000000E+00,8.629448E-01,2.662112E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,8.629448E-01,7.997609E+03,0.000000E+00
24:00:00,8.629448E-01,2.662112E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,1.847870E+00,2.009839E+04,4.220793E+03,8.629448E-01,2.662112E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,8.629448E-01,7.773021E+03,0.000000E+00,8.629448E-01,2.662112E+04,8.629448E-01,0.000000E+00,0.000000E+00,8.629448E-01,0.000000E+00,8.629448E-01,7.773021E+03,0.000000E+00
Coinc Peak   ,1.932007E+00,6.251597E+00,3.498807E+04,8.099528E+04,2.107250E+00,4.761579E+00,3.513095E+04,6.306855E+04,3.044028E+00,5.383975E+00,3.543618E+04,7.080413E+04
NonCoinc Peak,1.932007E+00,6.896639E+00,3.498807E+04,8.099528E+04,2.107250E+00,5.572762E+00,3.513095E+04,6.306855E+04,3.044028E+00,5.862205E+00,3.543618E+04,7.080413E+04
