step,month,day,hour,kwh_total,kwh_cooling,kwh_heating,kwh_fans,kwh_lights,kw_demand,base_cool_sp,base_heat_sp,mean_temp,mean_pmv,pmv_in_band,occupied,policy_reason
110,7,2,3.75,8.05234294648739,3.6679565853413947,0.0,0.38370163102542554,0.26813901328740164,32.20937178594956,26.7,15.6,26.714,0.3463,0.9333,0,"baseline: scheduled setpoints, no override"
111,7,2,4.0,10.624810896792123,6.082384231732787,0.0,0.5417419349387669,0.26813901328740164,42.49924358716849,26.7,15.6,26.118,0.234,1.0,0,"baseline: scheduled setpoints, no override"
112,7,2,4.25,7.37901927018155,3.193055750505512,0.0,0.1852787895554703,0.26813901328740164,29.5160770807262,25.6,17.8,26.142,0.223,1.0,0,"baseline: scheduled setpoints, no override"
113,7,2,4.5,10.322359487073983,5.799603006714952,0.0,0.5220717502384612,0.26813901328740164,41.289437948295934,25.6,17.8,25.861,0.1684,1.0,0,"baseline: scheduled setpoints, no override"
114,7,2,4.75,14.528168669291572,7.979388323885594,0.0,2.5480956152854097,0.26813901328740164,58.11267467716629,25.6,17.8,25.599,0.1262,1.0,0,"baseline: scheduled setpoints, no override"
115,7,2,5.0,5.659276039751146,1.5005510057172369,0.0,0.15804030391334134,0.26813901328740164,22.637104159004583,25.6,17.8,26.04,0.2026,1.0,0,"baseline: scheduled setpoints, no override"
116,7,2,5.25,14.021776203028944,7.27905871442753,0.0,1.2711937621528597,0.26813901328740164,56.087104812115776,25.0,20.0,25.133,0.0341,1.0,0,"baseline: scheduled setpoints, no override"
117,7,2,5.5,11.564735546130278,5.024247369833978,0.0,0.5971894294496126,0.7399140336855354,46.25894218452111,25.0,20.0,25.006,-0.0268,1.0,0,"baseline: scheduled setpoints, no override"
118,7,2,5.75,11.295464907651324,5.959443539869271,0.0,0.7594767701828704,0.6820776265154053,45.181859630605295,25.0,20.0,25.0,-0.0345,1.0,0,"baseline: scheduled setpoints, no override"
119,7,2,6.0,11.033627633253213,5.796436087754807,0.0,0.72473635776109,0.6180136701459157,44.13451053301285,25.0,20.0,24.999,-0.0349,1.0,0,"baseline: scheduled setpoints, no override"
120,7,2,6.25,27.833623222323357,15.001265807705359,0.0,4.329807344591199,1.7874123980334091,111.33449288929343,24.0,21.0,24.21,-0.1629,1.0,0,"baseline: scheduled setpoints, no override"
121,7,2,6.5,23.88214642816653,13.638628300249577,0.0,1.7598266628380888,1.7680352597632976,95.52858571266611,24.0,21.0,24.024,-0.215,1.0,0,"baseline: scheduled setpoints, no override"
122,7,2,6.75,25.326514213910084,14.380076455934134,0.0,2.484436246776584,1.7463539401827715,101.30605685564034,24.0,21.0,24.008,-0.2206,1.0,0,"baseline: scheduled setpoints, no override"
123,7,2,7.0,25.501111264755536,14.655612725106074,0.0,2.3835066877897932,1.7463539401827715,102.00444505902215,24.0,21.0,24.01,-0.2171,1.0,1,"baseline: scheduled setpoints, no override"
124,7,2,7.25,42.61715986859072,16.80900591586045,0.0,6.180803387567628,5.239061820548314,170.46863947436287,24.0,21.0,24.075,-0.1739,1.0,1,"baseline: scheduled setpoints, no override"
125,7,2,7.5,43.007457985036055,17.17409659401799,0.0,6.2014171156609255,5.239061820548314,172.02983194014422,24.0,21.0,24.148,-0.1392,1.0,1,"baseline: scheduled setpoints, no override"
126,7,2,7.75,43.26272951069423,17.384650204892385,0.0,6.246135030444707,5.239061820548314,173.0509180427769,24.0,21.0,24.192,-0.1184,1.0,1,"baseline: scheduled setpoints, no override"
127,7,2,8.0,43.57447133590727,17.530859150294976,0.0,6.411667910255154,5.239061820548314,174.29788534362908,24.0,21.0,24.24,-0.0992,1.0,1,"baseline: scheduled setpoints, no override"
128,7,2,8.25,41.22385155470515,17.646983048370608,0.0,6.040575430326135,5.239061820548314,164.8954062188206,24.0,21.0,24.246,-0.0891,1.0,1,"baseline: scheduled setpoints, no override"
129,7,2,8.5,41.24873008164913,17.756768000759998,0.0,5.955669004880737,5.239061820548314,164.9949203265965,24.0,21.0,24.272,-0.076,0.9333,1,"baseline: scheduled setpoints, no override"
130,7,2,8.75,41.599443785867926,17.85822193114695,0.0,6.204928778712575,5.239061820548314,166.3977751434717,24.0,21.0,24.309,-0.0633,0.9333,1,"baseline: scheduled setpoints, no override"
131,7,2,9.0,41.838834311268684,17.959443295487084,0.0,6.343097939773197,5.239061820548314,167.35533724507474,24.0,21.0,24.331,-0.0533,0.9333,1,"baseline: scheduled setpoints, no override"
132,7,2,9.25,41.46749837176883,18.009620679894205,0.0,6.405196352675491,5.239061820548314,165.86999348707533,24.0,21.0,24.333,-0.0489,0.9333,1,"baseline: scheduled setpoints, no override"
133,7,2,9.5,41.711280930123095,18.064019773680517,0.0,6.594579817243433,5.239061820548314,166.84512372049238,24.0,21.0,24.352,-0.042,1.0,1,"baseline: scheduled setpoints, no override"
134,7,2,9.75,41.821335227911945,18.11914120784486,0.0,6.649512680867935,5.239061820548314,167.28534091164778,24.0,21.0,24.381,-0.033,1.0,1,"baseline: scheduled setpoints, no override"
135,7,2,10.0,41.89706689882353,18.174419373362788,0.0,6.6699661862616075,5.239061820548314,167.58826759529413,24.0,21.0,24.41,-0.0239,1.0,1,"baseline: scheduled setpoints, no override"
136,7,2,10.25,42.66136256196841,18.228506664450755,0.0,6.896562821509266,5.239061820548314,170.64545024787364,24.0,21.0,24.444,-0.0142,1.0,1,"baseline: scheduled setpoints, no override"
137,7,2,10.5,42.703048254112126,18.282071245847487,0.0,6.88468393225623,5.239061820548314,170.8121930164485,24.0,21.0,24.456,-0.01,1.0,1,"baseline: scheduled setpoints, no override"
138,7,2,10.75,42.752572300435226,18.336116396452308,0.0,6.880162827974522,5.239061820548314,171.0102892017409,24.0,21.0,24.451,-0.0116,1.0,1,"baseline: scheduled setpoints, no override"
139,7,2,11.0,42.79897614913225,18.389398067892525,0.0,6.87328500523132,5.239061820548314,171.195904596529,24.0,21.0,24.441,-0.015,1.0,1,"baseline: scheduled setpoints, no override"
